effective_time,region_id,interval_datetime,rrp,total_demand,intervention,source_file
2026-09-05 09:40:00,NSW1,,0.0003,5426.35,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,NSW1,,-6.39,5390.35,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,NSW1,,-6.39,5355.35,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,NSW1,,-6.5,5323.35,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,NSW1,,-7.49966,5295.35,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,NSW1,,-7.48146,5272.35,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,NSW1,,-7.57029,5259.35,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,NSW1,,-7.74872,5245.35,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,NSW1,,-8.33132,5226.35,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,NSW1,,-8.05832,5208.35,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,NSW1,,-6.51,5193.35,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,NSW1,,-6.39,5185.35,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,QLD1,,-7.25,3865.78,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,QLD1,,-7.01,3836.78,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,QLD1,,-7.01,3809.78,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,QLD1,,-7.34,3788.78,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,QLD1,,-7.34,3771.78,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,QLD1,,-7.34,3759.78,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,QLD1,,-7.34,3750.78,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,QLD1,,-7.34,3745.78,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,QLD1,,-7.5,3744.78,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,QLD1,,-7.25,3747.78,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,QLD1,,-7.34,3751.78,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,QLD1,,-7.34,3755.78,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,SA1,,-1.89066,1075.96,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,SA1,,-5.02189,1060.96,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,SA1,,-5.00237,1044.96,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,SA1,,-5.04901,1027.96,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,SA1,,-5.89429,1010.96,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,SA1,,-6.02,994.96,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,SA1,,-5.83486,979.96,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,SA1,,-6.25989,965.96,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,SA1,,-6.83685,952.96,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,SA1,,-6.51,940.96,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,SA1,,-4.76993,927.96,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,SA1,,-4.52127,912.96,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,TAS1,,-1.48078,1168.3,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,TAS1,,-5.06992,1167.3,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,TAS1,,-5.06992,1165.3,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,TAS1,,-5.16959,1163.3,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,TAS1,,-6.18243,1160.3,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,TAS1,,-6.34297,1156.3,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,TAS1,,30.22,1152.3,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,TAS1,,30.22,1148.3,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,TAS1,,30.22,1143.3,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,TAS1,,30.22,1138.3,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,TAS1,,30.22,1133.3,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,TAS1,,30.22,1129.3,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,VIC1,,-2.05437,5107.97,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,VIC1,,-5.45228,5084.97,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,VIC1,,-5.45228,5060.97,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,VIC1,,-5.54613,5035.97,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,VIC1,,-6.4999,5010.97,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,VIC1,,-6.63853,4983.97,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,VIC1,,-6.51,4959.97,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,VIC1,,-6.93,4933.97,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,VIC1,,-7.51,4905.97,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,VIC1,,-7.20689,4880.97,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,VIC1,,-5.38443,4860.97,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:40:00,VIC1,,-5.16378,4840.97,0,PUBLIC_P5MIN_202609050940_20260905093816.zip
2026-09-05 09:45:00,NSW1,,-5.83964,5415.52,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,NSW1,,-6.28362,5384.52,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,NSW1,,-6.28362,5356.52,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,NSW1,,-6.23532,5331.52,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,NSW1,,-2.99,5311.52,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,NSW1,,-6.39,5300.52,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,NSW1,,-2.99,5287.52,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,NSW1,,-6.39,5269.52,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,NSW1,,-7.91996,5251.52,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,NSW1,,-7.91996,5235.52,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,NSW1,,-7.98142,5225.52,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,NSW1,,-7.93214,5218.52,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,QLD1,,-7.73,3806.41,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,QLD1,,-7.73,3774.41,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,QLD1,,-8.0,3748.41,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,QLD1,,-7.73,3727.41,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,QLD1,,-8.0,3712.41,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,QLD1,,-8.0,3700.41,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,QLD1,,-7.01,3694.41,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,QLD1,,-7.5,3693.41,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,QLD1,,-7.01,3697.41,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,QLD1,,-7.73,3703.41,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,QLD1,,-8.0,3710.41,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,QLD1,,-8.0,3716.41,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,SA1,,-4.60882,1039.34,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,SA1,,-4.56959,1024.34,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,SA1,,-4.53414,1009.34,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,SA1,,-4.51651,993.34,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,SA1,,-4.49895,978.34,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,SA1,,-5.00864,964.34,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,SA1,,-4.52671,951.34,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,SA1,,-4.96976,939.34,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,SA1,,-5.78067,927.34,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,SA1,,-5.73578,914.34,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,SA1,,-5.66899,899.34,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,SA1,,-5.65504,884.34,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,TAS1,,-4.56345,1170.78,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,TAS1,,-4.58964,1168.78,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,TAS1,,-4.58964,1166.78,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,TAS1,,-4.57332,1163.78,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,TAS1,,-4.57596,1159.78,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,TAS1,,30.22,1155.78,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,TAS1,,30.22,1151.78,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,TAS1,,30.22,1146.78,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,TAS1,,30.22,1141.78,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,TAS1,,-6.18253,1136.78,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,TAS1,,29.15,1132.78,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,TAS1,,29.15,1128.78,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,VIC1,,-5.0,5050.85,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,VIC1,,-5.0,5023.85,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,VIC1,,-5.0,4996.85,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,VIC1,,-5.0,4969.85,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,VIC1,,-5.0,4940.85,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,VIC1,,-5.61,4914.85,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,VIC1,,-5.09,4886.85,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,VIC1,,-5.61,4857.85,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,VIC1,,-6.5,4832.85,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,VIC1,,-6.5,4812.85,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,VIC1,,-6.4999,4793.85,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:45:00,VIC1,,-6.51,4774.85,0,PUBLIC_P5MIN_202609050945_20260905094136.zip
2026-09-05 09:50:00,NSW1,,-2.99,5466.23,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,NSW1,,-7.85865,5440.23,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,NSW1,,-7.84559,5417.23,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,NSW1,,-7.87154,5398.23,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,NSW1,,-8.53094,5387.23,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,NSW1,,-8.12199,5375.23,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,NSW1,,-8.59763,5357.23,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,NSW1,,-7.87154,5339.23,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,NSW1,,-8.63,5323.23,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,NSW1,,-2.99,5311.23,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,NSW1,,-6.39,5302.23,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,NSW1,,-6.39,5295.23,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,QLD1,,-8.07,3669.25,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,QLD1,,-8.07,3636.25,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,QLD1,,-8.07,3608.25,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,QLD1,,-8.11,3587.25,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,QLD1,,-8.13,3570.25,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,QLD1,,-8.13,3559.25,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,QLD1,,-8.13,3555.25,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,QLD1,,-8.13,3557.25,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,QLD1,,-8.0,3563.25,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,QLD1,,-8.11,3572.25,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,QLD1,,-8.0,3582.25,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,QLD1,,-8.0,3588.25,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,SA1,,-4.59019,1035.14,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,SA1,,-5.91729,1019.14,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,SA1,,-5.99997,1002.14,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,SA1,,-6.28432,987.14,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,SA1,,-7.0,973.14,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,SA1,,-6.51,960.14,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,SA1,,-7.0,948.14,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,SA1,,-6.25989,936.14,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,SA1,,-6.78295,923.14,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,SA1,,-4.43932,908.14,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,SA1,,-5.64627,893.14,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,SA1,,-5.62299,877.14,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,TAS1,,-5.26734,1168.72,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,TAS1,,-6.88121,1166.72,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,TAS1,,-7.03192,1163.72,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,TAS1,,-6.64178,1160.72,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,TAS1,,30.22,1156.72,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,TAS1,,-6.9332,1152.72,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,TAS1,,-7.44539,1147.72,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,TAS1,,-6.63916,1142.72,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,TAS1,,-7.6306,1137.72,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,TAS1,,29.15,1133.72,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,TAS1,,29.15,1129.72,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,TAS1,,29.15,1125.72,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,VIC1,,-5.0,5039.28,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,VIC1,,-6.4999,5015.28,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,VIC1,,-6.64226,4991.28,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,VIC1,,-6.93,4965.28,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,VIC1,,-7.62956,4941.28,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,VIC1,,-7.20689,4915.28,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,VIC1,,-7.68921,4887.28,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,VIC1,,-6.93,4862.28,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,VIC1,,-7.53837,4842.28,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,VIC1,,-5.09,4822.28,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,VIC1,,-6.4999,4802.28,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:50:00,VIC1,,-6.4999,4785.28,0,PUBLIC_P5MIN_202609050950_20260905094640.zip
2026-09-05 09:55:00,NSW1,,0.06,5484.77,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,NSW1,,-2.99,5467.77,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,NSW1,,0.0003,5454.77,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,NSW1,,0.0003,5449.77,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,NSW1,,0.0003,5441.77,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,NSW1,,0.0003,5427.77,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,NSW1,,0.0003,5412.77,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,NSW1,,-2.99,5397.77,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,NSW1,,-2.99,5386.77,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,NSW1,,-2.99,5376.77,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,NSW1,,-2.99,5367.77,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,NSW1,,-2.99,5362.77,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,QLD1,,-8.07,3634.79,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,QLD1,,-8.0,3602.79,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,QLD1,,-8.0,3576.79,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,QLD1,,-8.07,3556.79,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,QLD1,,-8.11,3542.79,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,QLD1,,-8.0,3535.79,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,QLD1,,-8.0,3535.79,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,QLD1,,-8.0,3540.79,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,QLD1,,-8.0,3549.79,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,QLD1,,-8.07,3559.79,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,QLD1,,-8.0,3567.79,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,QLD1,,-8.0,3574.79,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,SA1,,-4.5592,1029.74,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,SA1,,-4.59781,1012.74,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,SA1,,-4.56213,996.74,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,SA1,,-4.54439,981.74,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,SA1,,-4.44667,967.74,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,SA1,,-4.41214,954.74,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,SA1,,-4.49765,941.74,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,SA1,,-4.49156,928.74,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,SA1,,-5.64627,913.74,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,SA1,,-5.62299,898.74,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,SA1,,-5.99996,881.74,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,SA1,,-6.02,863.74,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,TAS1,,-5.26773,1158.79,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,TAS1,,-5.3886,1155.79,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,TAS1,,-4.70183,1152.79,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,TAS1,,-4.70183,1148.79,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,TAS1,,-4.58964,1144.79,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,TAS1,,-4.58964,1140.79,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,TAS1,,-5.43369,1135.79,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,TAS1,,-5.3886,1130.79,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,TAS1,,-6.18243,1126.79,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,TAS1,,29.15,1122.79,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,TAS1,,-6.91315,1118.79,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,TAS1,,-6.8919,1114.79,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,VIC1,,-5.0,4969.82,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,VIC1,,-5.09,4945.82,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,VIC1,,-5.09,4919.82,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,VIC1,,-5.09,4896.82,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,VIC1,,-5.0,4871.82,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,VIC1,,-5.0,4844.82,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,VIC1,,-5.11681,4820.82,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,VIC1,,-5.09,4801.82,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,VIC1,,-6.4999,4782.82,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,VIC1,,-6.4999,4763.82,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,VIC1,,-6.51,4747.82,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
2026-09-05 09:55:00,VIC1,,-6.51,4733.82,0,PUBLIC_P5MIN_202609050955_20260905095136.zip
